Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","84","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","535","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","641","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","446","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","755","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2002","2002","1000 tonnes","906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2003","2003","1000 tonnes","515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2004","2004","1000 tonnes","1298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2005","2005","1000 tonnes","664","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2006","2006","1000 tonnes","232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2007","2007","1000 tonnes","390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","197","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","1198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5123","Losses","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","5806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","5507","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","5835","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","6119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","6662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","6976","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","7121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","7425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","6915","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","7662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","8203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","8960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","9740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","9770","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","10813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","11485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","12227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","13300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","14321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","14025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","14741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","16075","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","16795","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","17980","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","18729","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","19026","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","19580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","20688","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","21356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","21813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","22998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","22931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","23156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","23695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","24636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","26284","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","27008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","26727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","27505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","27147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","26264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2002","2002","1000 tonnes","26093","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2003","2003","1000 tonnes","26659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2004","2004","1000 tonnes","26602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2005","2005","1000 tonnes","26842","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2006","2006","1000 tonnes","27426","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2007","2007","1000 tonnes","27596","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","26693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","26171","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","28662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","29415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","29625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","28607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","3670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","3775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","4634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","4516","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","3814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","3562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","3350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","3162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","4034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","3784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","3369","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","3908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","3714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","3540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","3659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","3558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","3784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","3631","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","3419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","4215","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","5230","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","6906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","7697","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","9907","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","11410","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","12682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","12454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","12431","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","13350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","14131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","15404","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","16080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","17271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","19465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","15974","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","17392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","19831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","20529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","21935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","23326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","25246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2002","2002","1000 tonnes","32722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2003","2003","1000 tonnes","37573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2004","2004","1000 tonnes","42005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2005","2005","1000 tonnes","49477","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2006","2006","1000 tonnes","61848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2007","2007","1000 tonnes","84748","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","100448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","124927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","135310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","134736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","125014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","137181","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","16415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","16166","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","16372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","16704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","16851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","16865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","17088","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","16992","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","17141","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","16774","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","16955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","16929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","17445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","17560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","18539","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","19286","A","Aggregate, may include official, semi-official, estimated or calculated data"
